frame,track_id,x1,y1,x2,y2
179,16,55,255,99,340
179,36,-15,139,17,198
179,41,657,266,706,361
179,48,257,367,314,467
179,52,464,300,510,384
179,61,474,352,495,389
179,63,898,325,957,426
179,66,1023,228,1062,313
179,69,580,237,626,309
179,71,939,213,980,295
179,78,1258,509,1280,570
179,84,1252,459,1297,598
179,86,1133,265,1185,352
179,103,-23,47,8,111
180,3,277,242,324,320
180,8,618,174,657,241
180,10,57,239,104,323
180,13,369,230,408,312
180,16,50,255,95,340
180,36,-20,139,11,198
180,41,655,264,703,355
180,48,255,368,312,467
180,52,465,300,510,385
180,61,470,354,490,389
180,63,905,325,963,425
180,66,1016,227,1056,312
180,69,576,236,620,310
180,71,934,215,975,295
180,78,1258,508,1280,570
180,84,1253,458,1297,598
180,86,1130,264,1183,352
180,103,-27,45,4,110
181,3,276,247,319,320
181,8,615,174,655,242
181,10,54,240,100,324
181,13,365,229,403,308
181,16,46,255,90,340
181,36,-26,139,5,198
181,41,655,263,702,352
181,48,254,369,310,468
181,52,461,297,508,386
181,61,466,355,485,389
181,63,905,323,963,425
181,66,1011,227,1051,312
181,69,572,238,613,308
181,71,927,217,968,294
181,78,1258,508,1280,569
181,84,1253,456,1298,597
181,86,1125,263,1177,351
181,103,-32,43,0,109
182,3,275,243,320,321
182,8,612,176,653,244
182,10,53,240,99,324
182,13,361,227,399,304
182,16,57,241,100,325
182,36,-32,140,0,198
182,41,654,262,702,350
182,48,254,369,309,469
182,52,456,295,504,385
182,61,462,356,481,389
182,63,905,321,963,424
182,66,1007,227,1047,311
182,69,565,240,607,311
182,71,919,217,962,294
182,78,1259,507,1280,568
182,86,1123,264,1173,351
182,103,-37,41,-3,109
183,3,270,240,316,320
183,8,609,176,650,245
183,10,50,240,96,324
183,13,358,225,394,300
183,16,56,240,97,324
183,36,-37,140,-5,198
183,41,655,263,704,351
183,48,256,370,310,469
183,52,451,293,499,383
183,61,459,357,476,389
183,63,905,319,962,418
183,66,1004,228,1044,311
183,69,560,242,602,311
183,71,910,218,954,294
183,78,1259,507,1280,567
183,86,1122,264,1173,351
183,103,-41,39,-7,108
184,3,265,239,310,319
184,8,609,177,647,245
184,10,47,239,94,325
184,13,354,225,390,300
184,16,51,239,92,324
184,36,-43,140,-11,198
184,41,659,263,706,352
184,48,253,369,306,469
184,52,447,291,494,380
184,61,455,358,471,389
184,63,907,318,965,417
184,66,1003,230,1041,310
184,69,554,243,596,312
184,71,913,223,953,293
184,78,1259,506,1280,566
184,86,1122,265,1172,351
184,103,-46,37,-11,108
185,3,259,239,305,319
185,8,607,177,645,245
185,10,44,238,90,325
185,13,352,226,387,301
185,16,44,238,86,324
185,36,-49,140,-17,198
185,41,658,264,704,353
185,48,247,368,301,469
185,52,443,290,489,377
185,61,451,359,467,389
185,63,907,318,966,419
185,66,997,230,1035,310
185,69,547,243,591,313
185,71,905,221,947,293
185,78,1259,506,1280,566
185,86,1123,267,1170,351
185,103,-50,34,-15,107
186,3,254,240,301,320
186,8,601,175,639,243
186,10,40,238,87,324
186,13,347,226,382,302
186,16,37,237,80,320
186,36,-54,140,-23,198
186,41,658,263,704,354
186,48,241,368,296,469
186,52,438,291,484,378
186,61,447,361,462,389
186,63,909,319,967,420
186,66,989,230,1028,310
186,69,538,244,583,314
186,71,901,220,944,292
186,78,1259,505,1280,565
186,86,1117,267,1164,351
186,103,-55,32,-18,106
187,3,252,242,299,321
187,8,593,175,632,243
187,10,37,237,84,324
187,13,339,225,374,302
187,16,30,236,74,318
187,36,-60,140,-29,198
187,41,651,261,698,353
187,48,235,367,291,469
187,52,433,292,478,378
187,61,443,362,457,388
187,63,913,318,969,420
187,66,980,230,1019,310
187,69,523,244,569,315
187,71,896,221,940,294
187,86,1108,267,1156,352
187,103,-60,30,-22,106
188,3,247,243,291,322
188,8,585,175,625,244
188,10,33,237,80,324
188,13,329,224,364,301
188,16,22,235,67,319
188,36,-66,141,-34,197
188,41,643,260,690,348
188,48,229,368,286,469
188,52,430,294,470,371
188,61,437,330,465,381
188,63,910,318,966,421
188,66,971,230,1012,309
188,69,507,244,554,320
188,71,888,221,933,294
188,86,1100,267,1149,352
188,103,-64,28,-26,105
189,3,238,244,283,324
189,8,579,175,620,245
189,10,30,236,77,323
189,13,319,223,354,300
189,16,16,237,61,320
189,36,-71,141,-40,197
189,41,638,260,686,348
189,48,222,369,280,471
189,52,424,294,465,377
189,61,433,329,461,380
189,63,906,317,962,419
189,66,964,230,1004,308
189,69,492,245,538,322
189,71,878,221,925,295
189,86,1094,273,1142,352
189,103,-69,26,-30,104
190,3,231,244,275,325
190,8,571,177,612,245
190,10,26,235,74,323
190,13,311,222,347,299
190,16,13,238,56,321
190,36,-77,141,-46,197
190,41,634,260,682,346
190,48,216,371,273,471
190,52,414,293,458,380
190,61,429,328,457,379
190,63,902,316,958,415
190,66,959,231,999,308
190,69,477,245,523,323
190,71,868,222,917,296
190,86,1087,271,1137,352
190,103,-73,24,-34,104
191,3,221,244,265,326
191,8,564,179,604,246
191,10,23,235,70,323
191,13,302,222,338,298
191,16,4,237,47,322
191,36,-83,141,-52,197
191,41,629,262,678,347
191,48,212,372,267,472
191,52,403,291,448,380
191,61,425,327,453,379
191,63,899,316,955,414
191,66,956,231,997,307
191,69,462,246,507,324
191,71,859,222,909,296
191,86,1084,272,1135,352
191,103,-78,22,-38,103
192,3,211,242,254,323
192,8,560,180,598,246
192,10,19,234,67,322
192,13,291,222,326,298
192,16,0,237,39,315
192,36,-88,141,-58,197
192,41,625,262,673,347
192,48,206,372,260,473
192,52,392,289,437,378
192,61,421,327,449,378
192,63,893,315,951,414
192,66,946,229,988,309
192,69,446,247,490,324
192,71,850,223,901,297
192,86,1083,272,1134,352
192,103,-83,20,-42,102
193,3,198,241,242,321
193,8,551,180,589,246
193,10,16,234,63,322
193,13,277,223,313,298
193,16,-5,236,32,313
193,36,-94,141,-63,197
193,41,620,262,668,348
193,48,196,370,251,473
193,52,382,288,428,376
193,61,417,326,445,378
193,63,892,317,949,415
193,66,934,228,978,309
193,69,430,247,473,324
193,71,850,224,896,293
193,86,1076,274,1126,351
193,103,-87,18,-46,102
194,3,187,241,230,319
194,8,541,179,578,244
194,10,12,233,60,322
194,13,267,223,304,299
194,16,-8,234,28,314
194,36,-100,142,-69,197
194,41,615,261,663,347
194,48,186,369,241,472
194,52,371,289,415,370
194,61,413,325,441,377
194,63,893,317,949,414
194,66,921,227,966,308
194,69,413,247,456,325
194,71,839,223,887,296
194,86,1074,271,1123,347
194,103,-92,16,-50,101
195,3,181,241,221,312
195,8,529,179,567,244
195,10,9,233,57,321
195,13,258,221,295,298
195,16,-13,234,23,314
195,36,-106,142,-75,197
195,41,606,258,655,348
195,48,174,368,231,472
195,52,360,290,405,371
195,61,409,325,437,377
195,63,887,316,944,414
195,66,911,227,956,306
195,69,394,248,436,326
195,71,829,235,871,297
195,86,1070,271,1119,346
195,103,-96,14,-54,100
195,114,1051,270,1100,351
196,3,170,243,208,309
196,8,518,178,558,244
196,10,5,232,53,321
196,13,244,219,281,297
196,16,-19,233,18,313
196,36,-111,142,-81,197
196,41,596,257,645,344
196,48,168,368,224,470
196,52,350,291,394,371
196,61,405,324,433,376
196,63,878,313,936,412
196,66,901,226,946,306
196,69,377,251,417,328
196,71,817,239,856,297
196,86,1066,272,1115,345
196,103,-101,12,-58,100
196,114,1044,268,1093,349
197,3,160,245,198,315
197,8,506,178,548,245
197,10,2,232,50,321
197,13,229,217,267,294
197,16,-24,232,12,312
197,36,-117,142,-87,197
197,41,587,255,636,341
197,48,156,370,211,471
197,52,343,292,383,363
197,61,401,323,429,375
197,63,869,310,927,409
197,66,891,227,936,308
197,69,360,253,398,326
197,71,803,230,847,295
197,86,1063,272,1111,345
197,103,-106,10,-62,99
197,114,1038,269,1087,351
198,3,147,247,187,319
198,8,499,179,539,246
198,10,-1,231,47,320
198,13,213,215,251,292
198,16,-29,232,7,311
198,36,-123,142,-92,197
198,41,578,254,627,338
198,48,147,372,200,471
198,52,330,290,376,371
198,61,396,322,425,375
198,63,860,308,918,406
198,66,884,226,926,304
198,69,338,254,376,327
198,71,792,233,835,294
198,86,1059,272,1107,344
198,103,-110,8,-65,99
198,114,1028,270,1077,351
199,3,135,247,174,318
199,8,486,179,525,246
199,10,-4,231,43,320
199,13,200,214,237,289
199,16,-34,231,2,310
199,36,-128,142,-98,197
199,41,570,255,619,338
199,48,139,373,190,471
199,52,329,287,367,353
199,61,392,322,421,374
199,63,859,307,917,405
199,66,873,225,914,302
199,69,313,255,355,331
199,71,781,232,826,294
199,86,1032,270,1073,332
199,103,-115,6,-69,98
199,114,1022,285,1061,350
200,3,118,247,160,322
200,8,476,179,513,246
200,10,-8,230,40,320
200,13,187,213,224,288
200,16,-40,231,-3,310
200,36,-134,142,-104,197
200,41,563,255,611,339
200,48,125,373,177,473
200,52,321,286,359,351
200,61,388,321,417,374
200,63,854,307,911,406
200,66,857,224,900,302
200,69,291,255,334,333
200,71,768,227,818,294
200,86,1029,269,1061,316
200,103,-119,4,-73,97
200,114,1013,288,1051,349
200,122,1248,397,1274,494
201,3,103,246,147,323
201,8,462,179,500,244
201,10,-11,230,36,319
201,13,173,214,209,289
201,16,-45,230,-8,309
201,36,-140,143,-110,197
201,41,557,255,604,338
201,48,111,372,164,471
201,52,314,286,350,348
201,61,384,320,413,373
201,63,842,308,897,406
201,66,844,223,888,301
201,69,270,256,316,339
201,71,759,221,810,292
201,86,1020,266,1053,317
201,103,-124,2,-77,97
201,114,1000,285,1040,348
201,122,1239,393,1269,501
201,124,286,283,346,369
202,3,92,245,136,323
202,8,449,177,487,242
202,10,-15,229,33,319
202,13,159,214,195,290
202,16,-50,230,-13,308
202,36,-145,143,-116,197
202,41,546,254,593,338
202,48,97,371,151,471
202,52,307,285,342,346
202,61,380,319,409,373
202,63,837,308,893,405
202,66,832,222,877,301
202,69,253,256,300,339
202,71,751,219,804,293
202,86,1012,264,1042,309
202,103,-129,0,-81,96
202,114,987,281,1028,345
202,122,1231,390,1264,502
202,124,272,280,333,368
203,3,83,245,127,324
203,8,435,176,474,242
203,10,-18,229,30,319
203,13,144,213,180,290
203,16,-55,229,-19,307
203,36,-151,143,-121,197
203,41,534,251,582,335
203,48,83,369,140,470
203,52,299,285,334,343
203,61,376,319,405,372
203,63,827,304,883,404
203,66,821,222,866,300
203,69,239,258,283,334
203,71,739,221,790,293
203,86,1000,262,1035,316
203,103,-133,-1,-85,95
203,114,977,276,1022,344
203,122,1219,389,1254,501
203,124,259,279,321,369
204,3,64,245,109,325
204,8,426,176,466,243
204,10,-22,228,26,318
204,13,127,210,164,289
204,16,-61,229,-24,306
204,36,-157,143,-127,197
204,41,522,250,571,332
204,48,73,369,130,470
204,52,292,284,325,341
204,61,372,318,401,371
204,63,818,302,873,402
204,66,812,222,856,300
204,69,222,259,268,337
204,71,725,221,776,294
204,86,992,261,1027,314
204,103,-138,-3,-89,95
204,114,967,271,1016,343
204,122,1205,388,1241,497
204,124,247,279,308,368
205,3,51,247,95,325
205,8,417,175,457,243
205,10,-25,228,23,318
205,13,110,209,147,286
205,16,-66,228,-29,306
205,36,-162,143,-133,197
205,41,514,249,563,329
205,48,59,371,117,472
205,52,285,283,317,338
205,61,368,317,397,371
205,63,807,300,863,400
205,66,803,221,846,300
205,69,203,259,250,337
205,71,711,219,765,294
205,86,985,260,1019,312
205,103,-142,-5,-93,94
205,114,959,278,1006,344
205,122,1191,385,1228,491
205,124,237,282,296,369
206,3,38,247,82,325
206,8,403,177,441,244
206,10,-29,227,19,318
206,13,91,208,130,286
206,16,-71,227,-35,305
206,36,-168,143,-139,196
206,41,505,249,554,330
206,48,49,373,108,474
206,52,277,283,309,336
206,61,364,317,393,370
206,63,797,299,855,400
206,66,790,220,832,299
206,69,186,259,233,336
206,71,701,218,756,292
206,86,965,261,1005,322
206,114,947,271,993,335
206,122,1174,383,1212,485
206,124,224,282,282,370
207,3,23,247,68,327
207,8,391,177,429,244
207,10,-32,226,16,318
207,13,74,207,114,285
207,16,-76,227,-40,304
207,36,-174,144,-144,196
207,41,496,250,545,330
207,48,40,374,97,474
207,52,270,282,300,334
207,61,360,316,389,370
207,63,788,299,847,399
207,66,773,217,818,300
207,69,168,259,217,337
207,71,689,219,745,293
207,86,956,260,993,317
207,114,940,278,984,341
207,122,1153,379,1194,482
207,124,210,282,266,369
208,3,6,246,54,327
208,8,376,177,414,243
208,10,-36,226,13,317
208,13,59,206,99,284
208,16,-82,226,-46,303
208,36,-179,144,-150,196
208,41,488,249,537,331
208,48,26,375,83,475
208,52,263,281,292,331
208,61,356,315,385,369
208,63,781,300,839,399
208,66,759,216,805,298
208,69,147,259,198,338
208,71,678,218,734,293
208,86,947,259,984,316
208,114,927,265,981,341
208,122,1131,375,1172,475
208,124,193,280,250,368
209,3,-2,245,42,322
209,8,361,176,399,241
209,10,-39,225,9,317
209,13,40,207,81,285
209,16,-87,226,-51,302
209,41,476,259,520,331
209,48,10,374,68,476
209,52,255,281,283,329
209,61,352,314,381,369
209,63,776,312,828,399
209,66,747,215,794,297
209,69,128,259,180,339
209,71,668,219,723,293
209,86,938,258,975,316
209,114,914,259,971,341
209,122,1107,370,1149,469
209,124,177,278,233,367
210,3,-9,245,34,322
210,8,346,175,384,240
210,10,-42,225,6,317
210,13,24,207,66,286
210,16,-92,225,-56,302
210,41,461,249,511,332
210,48,0,372,58,472
210,52,248,280,275,326
210,61,348,314,377,368
210,63,769,304,825,399
210,66,735,215,782,298
210,69,109,261,163,342
210,71,662,230,707,293
210,86,929,257,966,315
210,114,899,256,960,344
210,122,1085,367,1127,465
210,124,162,277,220,366
211,3,-20,245,23,323
211,8,332,175,373,241
211,10,-46,224,3,316
211,13,10,207,51,285
211,16,-97,225,-62,301
211,41,450,245,501,328
211,48,-5,370,51,470
211,52,241,280,267,324
211,61,344,313,373,367
211,63,758,299,815,399
211,66,723,216,769,297
211,69,93,262,147,343
211,71,651,233,694,293
211,86,920,256,957,314
211,114,888,256,950,343
211,122,1063,364,1106,463
211,124,148,277,206,366
212,3,-32,245,12,323
212,8,319,174,362,241
212,10,-49,224,0,316
212,13,-2,206,37,284
212,16,-103,224,-67,300
212,41,442,242,493,324
212,48,-10,371,43,470
212,52,234,279,258,322
212,61,340,312,369,367
212,63,747,296,803,396
212,66,713,216,757,297
212,69,81,263,134,343
212,71,635,220,686,291
212,86,911,256,947,313
212,114,879,255,941,343
212,122,1043,362,1085,460
212,124,134,277,193,366
213,3,-43,245,0,323
213,8,307,175,350,243
213,10,-53,223,-3,316
213,13,-9,204,26,277
213,16,-108,223,-72,299
213,41,432,242,485,323
213,48,-16,372,34,471
213,52,226,278,250,319
213,61,336,312,365,366
213,63,735,293,792,395
213,66,702,215,744,295
213,69,66,264,118,342
213,71,622,214,678,291
213,86,902,255,938,312
213,114,870,256,931,343
213,122,1022,358,1064,456
213,124,124,280,179,364
214,3,-55,245,-10,323
214,8,296,175,339,243
214,10,-56,223,-7,315
214,13,-23,203,12,275
214,16,-113,223,-78,298
214,41,424,242,476,324
214,48,-25,372,25,471
214,52,219,278,242,317
214,61,332,311,361,366
214,63,727,292,786,393
214,66,689,214,732,295
214,69,47,263,101,344
214,71,612,211,670,290
214,86,893,254,929,311
214,114,869,256,926,343
214,122,1002,356,1044,452
214,124,118,280,167,355
215,3,-66,245,-22,323
215,8,288,176,330,243
215,13,-37,202,-1,274
215,16,-118,222,-83,298
215,41,418,242,471,325
215,48,-35,372,15,471
215,52,212,277,233,314
215,61,327,310,357,365
215,63,725,291,784,393
215,66,679,213,722,293
215,69,29,263,86,345
215,71,602,210,661,290
215,86,867,289,901,341
215,114,859,255,918,343
215,122,983,355,1025,449
215,124,106,279,159,363
216,3,-77,245,-33,323
216,8,277,175,319,243
216,13,-50,202,-15,273
216,16,-124,222,-88,297
216,41,413,244,463,326
216,48,-45,372,5,471
216,52,204,276,225,312
216,61,323,309,353,365
216,63,716,291,773,393
216,66,670,212,712,290
216,69,14,263,71,346
216,71,593,213,651,290
216,86,857,286,893,342
216,114,850,253,909,343
216,122,966,354,1008,447
216,124,91,278,148,366
217,3,-89,245,-45,323
217,8,266,175,307,243
217,13,-64,201,-29,272
217,16,-129,221,-94,296
217,41,404,243,455,325
217,48,-54,372,-3,471
217,52,197,276,217,310
217,61,408,265,446,327
217,63,714,293,757,370
217,66,661,211,703,290
217,69,0,263,59,347
217,71,586,212,639,284
217,86,845,282,883,341
217,114,840,252,901,343
217,122,951,354,994,446
217,124,78,276,135,366
217,138,867,254,891,311
218,3,-100,244,-56,323
218,8,255,173,297,241
218,13,-78,200,-43,270
218,16,-134,221,-99,295
218,41,394,239,445,321
218,48,-64,372,-13,471
218,52,190,275,208,307
218,61,407,262,446,325
218,63,707,293,756,386
218,66,651,211,692,290
218,69,-8,264,49,348
218,71,576,211,629,283
218,86,837,281,878,341
218,114,847,251,897,331
218,122,938,354,980,440
218,124,67,275,124,364
218,138,862,252,882,300
219,3,-112,244,-67,323
219,8,245,173,289,241
219,13,-91,199,-57,269
219,16,-139,220,-104,294
219,41,387,238,440,319
219,48,-73,372,-23,471
219,52,182,275,200,305
219,61,407,260,446,323
219,63,698,292,749,390
219,66,642,211,682,289
219,69,-13,265,42,349
219,71,572,210,629,289
219,86,827,281,869,342
219,114,829,250,886,336
219,122,923,351,969,441
219,124,57,274,114,362
219,138,858,251,877,295
220,3,-123,244,-79,323
220,8,235,172,281,243
220,13,-105,199,-71,268
220,16,-145,220,-110,294
220,41,394,238,444,317
220,48,-83,372,-33,470
220,52,175,274,192,302
220,61,401,254,443,316
220,63,688,290,740,390
220,66,634,210,671,285
220,69,-15,266,32,341
220,71,564,208,621,290
220,86,817,282,859,343
220,114,820,250,878,337
220,122,907,347,958,442
220,124,48,274,105,362
220,138,854,249,871,289
221,3,-135,244,-90,323
221,8,232,173,276,243
221,13,-119,198,-85,266
221,16,-150,219,-115,293
221,41,391,239,441,318
221,48,-93,372,-42,470
221,52,168,273,183,300
221,61,400,251,442,314
221,63,680,288,733,387
221,66,623,207,662,286
221,69,-28,266,18,341
221,71,554,207,612,290
221,86,807,282,849,344
221,114,811,251,870,340
221,122,892,343,945,440
221,124,41,276,96,363
221,138,850,248,865,284
222,3,-146,244,-102,323
222,8,224,174,267,243
222,13,-132,197,-99,265
222,16,-155,218,-121,292
222,41,383,238,433,319
222,48,-102,373,-52,470
222,52,160,273,175,297
222,61,399,249,441,311
222,63,674,287,727,385
222,66,614,206,654,284
222,69,-42,267,5,341
222,71,548,207,606,289
222,86,797,283,839,345
222,114,804,252,864,342
222,122,878,341,932,437
222,124,35,277,88,363
222,138,846,247,860,278
223,3,-158,244,-113,323
223,8,217,174,258,243
223,13,-146,196,-113,264
223,16,-160,218,-126,291
223,41,377,238,427,320
223,48,-112,373,-62,470
223,52,153,272,166,295
223,61,399,246,441,309
223,63,667,286,720,384
223,66,606,205,645,283
223,69,-55,267,-8,341
223,71,542,208,600,289
223,86,787,284,830,346
223,114,802,251,861,343
223,122,863,338,917,433
223,124,28,276,80,364
223,138,842,245,854,273
224,3,-169,244,-125,323
224,8,209,173,250,241
224,13,-160,195,-127,262
224,16,-166,217,-131,290
224,41,370,237,419,320
224,48,-122,373,-71,470
224,52,146,271,158,293
224,61,398,243,440,306
224,63,664,287,716,385
224,66,596,204,634,282
224,69,-69,268,-22,341
224,71,535,209,594,291
224,86,777,284,820,347
224,114,798,250,856,343
224,122,847,337,901,433
224,124,17,274,70,364
224,138,838,244,848,267
225,3,-181,244,-136,324
225,8,198,172,241,241
225,13,-173,195,-141,261
225,41,362,235,414,322
225,48,-131,373,-81,470
225,52,138,271,150,290
225,61,397,240,440,304
225,63,662,287,714,386
225,66,585,204,622,281
225,69,-82,268,-36,341
225,71,536,225,583,291
225,86,767,285,810,348
225,114,791,250,848,344
225,122,831,337,887,434
225,124,6,272,60,364
225,138,834,243,842,262
226,3,-192,244,-147,324
226,8,189,172,233,242
226,13,-187,194,-155,260
226,41,356,233,407,319
226,48,-141,373,-91,470
226,52,131,270,141,288
226,61,396,237,439,302
226,63,654,287,706,387
226,66,574,203,612,282
226,69,-96,269,-50,341
226,71,531,216,583,292
226,86,757,285,800,349
226,114,785,250,840,343
226,122,819,336,874,432
226,124,0,271,54,362
226,138,830,242,837,256
226,147,1241,145,1265,217
227,3,-204,244,-159,324
227,8,182,172,227,243
227,13,-201,193,-168,259
227,41,351,232,403,318
227,48,-151,373,-100,470
227,52,124,269,133,285
227,61,395,235,438,299
227,63,647,284,700,386
227,66,565,202,602,282
227,69,-109,269,-63,341
227,71,525,213,577,293
227,86,747,286,791,350
227,114,782,251,834,342
227,122,807,336,862,431
227,124,-2,271,46,353
227,138,827,240,831,251
227,147,1230,146,1255,217
228,3,-215,244,-170,324
228,8,178,173,224,245
228,13,-215,192,-182,257
228,41,349,233,402,317
228,48,-160,373,-110,470
228,52,117,269,125,283
228,61,394,232,438,297
228,63,642,283,693,382
228,66,558,201,594,279
228,69,-123,270,-77,341
228,71,517,211,570,293
228,86,737,287,781,351
228,114,779,254,829,342
228,122,798,337,849,428
228,124,-3,279,37,347
228,138,823,239,825,245
228,147,1217,147,1243,219
229,3,-227,244,-182,324
229,8,170,175,215,246
229,13,-228,191,-196,256
229,41,346,234,400,319
229,48,-170,373,-120,470
229,52,-6,275,38,363
229,61,394,229,437,294
229,63,638,283,688,380
229,66,551,200,586,278
229,69,-136,270,-91,341
229,71,511,211,564,291
229,86,726,287,771,352
229,114,775,256,824,344
229,122,787,338,836,427
229,124,-11,280,28,346
229,138,819,238,819,240
229,147,1207,146,1234,219
230,3,-238,244,-193,324
230,8,166,177,209,246
230,13,-242,191,-210,255
230,41,344,235,398,321
230,48,-179,373,-130,470
230,52,-11,276,30,366
230,61,393,226,437,292
230,63,634,284,683,381
230,66,541,200,578,283
230,69,-149,271,-105,341
230,71,506,213,558,291
230,86,716,288,761,353
230,114,770,259,818,348
230,122,775,339,825,428
230,124,-19,280,18,344
230,138,815,236,814,234
230,147,1198,146,1225,220
231,3,-250,244,-205,324
231,8,162,177,204,248
231,13,-256,190,-224,253
231,41,344,237,397,324
231,48,-189,373,-139,469
231,52,-12,276,22,359
231,61,392,224,436,289
231,63,633,286,676,372
231,66,526,208,559,283
231,69,-163,271,-119,341
231,71,502,215,554,292
231,86,706,288,752,354
231,114,768,263,813,349
231,122,764,339,816,428
231,124,-27,281,9,342
231,138,811,235,808,229
231,147,1191,146,1219,221
232,3,-261,244,-216,324
232,8,156,177,199,249
232,13,-269,189,-238,252
232,41,346,245,393,324
232,48,-199,373,-149,469
232,52,-23,276,11,359
232,61,358,237,398,305
232,63,630,286,675,380
232,66,526,204,555,273
232,69,-176,272,-132,341
232,71,500,214,547,284
232,86,696,289,742,355
232,114,764,266,808,350
232,122,756,338,810,429
232,124,-36,281,0,341
232,138,807,234,802,223
232,147,1182,144,1210,222
232,149,524,233,557,295
232,151,1180,143,1215,221
233,3,-273,244,-227,324
233,8,150,177,193,250
233,13,-283,188,-252,251
233,41,341,240,392,325
233,48,-208,373,-159,469
233,52,-34,275,0,359
233,61,354,235,395,304
233,63,628,286,672,381
233,66,519,202,550,273
233,69,-190,272,-146,341
233,71,493,214,540,283
233,86,686,290,732,356
233,114,760,268,803,351
233,122,752,337,805,426
233,124,-44,281,-9,339
233,138,803,233,797,218
233,147,1173,144,1202,222
233,149,518,243,546,296
233,151,1175,143,1211,222
234,3,-284,244,-239,324
234,8,145,178,190,250
234,13,-297,187,-266,249
234,41,338,238,388,322
234,48,-218,373,-168,469
234,52,-45,275,-10,359
234,61,351,234,392,303
234,63,623,283,669,383
234,66,515,200,544,270
234,69,-203,273,-160,341
234,71,487,213,533,282
234,86,676,290,722,357
234,114,755,269,799,352
234,122,748,336,802,426
234,124,-52,282,-18,337
234,138,799,231,791,212
234,147,1165,144,1195,223
234,149,510,240,540,297
234,151,1171,143,1207,222
235,3,-296,244,-250,324
235,8,141,179,187,252
235,13,-310,187,-280,248
235,41,337,238,389,322
235,48,-228,373,-178,469
235,52,-56,275,-20,360
235,61,348,232,390,301
235,63,620,283,666,379
235,66,509,199,536,263
235,69,-217,273,-174,341
235,71,481,213,527,281
235,86,666,291,713,358
235,114,752,269,798,352
235,122,744,334,799,427
235,124,-60,282,-28,336
235,138,795,230,785,207
235,147,1158,146,1187,224
235,149,503,240,534,297
235,151,1166,143,1202,222
236,3,-307,244,-262,324
236,8,138,181,184,255
236,13,-324,186,-294,247
236,41,341,239,394,323
236,48,-237,373,-188,469
236,52,-67,274,-31,360
236,61,345,230,387,300
236,63,616,282,663,378
236,66,499,198,535,285
236,69,-230,274,-188,341
236,71,495,228,540,296
236,86,656,291,703,359
236,114,750,270,796,353
236,122,740,333,795,428
236,124,-69,282,-37,334
236,138,791,229,779,201
236,147,1152,148,1182,226
236,149,493,240,524,298
236,151,1162,143,1198,223
237,3,-319,244,-273,324
237,8,137,183,182,256
237,13,-338,185,-308,246
237,41,348,245,398,326
237,48,-247,373,-198,469
237,52,-78,274,-42,360
237,61,342,229,384,299
237,63,614,283,659,377
237,66,492,199,523,277
237,69,-244,274,-201,341
237,71,488,219,540,296
237,86,646,292,693,360
237,114,756,270,799,346
237,122,735,329,792,429
237,124,-77,283,-47,332
237,138,787,227,774,196
237,147,1147,151,1177,227
237,149,486,240,515,296
237,151,1157,143,1194,223
238,3,-330,244,-285,325
238,8,138,185,181,257
238,13,-351,184,-322,244
238,41,344,243,394,328
238,48,-256,373,-207,469
238,52,-89,274,-53,360
238,61,339,227,381,297
238,63,613,283,659,380
238,66,486,203,514,273
238,69,-257,275,-215,341
238,71,491,216,542,295
238,86,636,293,683,361
238,114,756,271,797,342
238,122,732,330,787,426
238,124,-85,283,-56,331
238,138,783,226,768,190
238,147,1143,154,1173,228
238,149,482,248,505,291
238,151,1153,142,1189,223
239,3,-342,244,-296,325
239,8,135,186,177,256
239,13,-365,183,-336,243
239,41,345,244,396,330
239,48,-266,374,-217,469
239,52,-100,273,-63,361
239,61,335,225,378,296
239,63,610,283,657,382
239,66,478,203,508,279
239,69,-271,275,-229,341
239,71,490,217,538,294
239,86,626,293,674,362
239,114,753,271,792,337
239,122,732,332,784,424
239,124,-93,283,-66,329
239,138,779,225,762,185
239,147,1140,157,1171,230
239,149,477,251,498,290
239,151,1148,142,1185,224
240,3,-353,244,-308,325
240,8,130,185,173,257
240,13,-379,183,-350,242
240,41,344,243,395,331
240,48,-276,374,-227,469
240,52,-111,273,-74,361
240,61,332,223,375,295
240,63,606,282,653,383
240,66,471,203,502,280
240,69,-284,276,-243,341
240,71,492,219,531,282
240,86,616,294,664,363
240,114,747,272,790,347
240,122,729,332,780,425
240,124,-102,284,-75,327
240,138,775,224,757,179
240,147,1135,160,1167,232
240,149,471,254,491,289
240,151,1144,142,1181,224
241,8,127,185,170,256
241,13,-392,182,-364,240
241,41,343,243,395,331
241,48,-285,374,-236,469
241,52,-122,273,-85,361
241,61,329,222,372,294
241,63,603,281,650,383
241,66,465,203,495,278
241,69,-297,277,-256,341
241,71,487,220,531,296
241,86,606,294,654,364
241,114,744,273,787,350
241,122,725,333,775,425
241,124,-110,284,-85,326
241,138,771,222,751,174
241,147,1128,162,1161,234
241,149,466,257,483,289
241,151,1139,142,1176,224
242,8,124,186,169,257
242,13,-406,181,-377,239
242,41,342,243,394,329
242,48,-295,374,-246,469
242,52,-133,272,-96,361
242,61,326,220,369,292
242,63,602,280,647,377
242,66,461,203,490,276
242,69,-311,277,-270,341
242,71,482,220,528,299
242,86,596,295,644,365
242,114,742,275,785,352
242,122,721,332,770,425
242,124,-118,284,-94,324
242,138,767,221,745,168
242,147,1119,164,1154,235
242,149,461,260,476,288
242,151,1134,142,1172,224
